# shift_start=2026-07-19T22:00:00+00:00
# shift_end=2026-07-20T06:00:00+00:00
timestamp,plc_ip,plc_port,status,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,D100,D101,D102,D103,D104,D105,D300,D301,D302,D303,D310,D312,D313,D314,D315,D316,D317,D320,D321,D322,D323,D324,D325,D326,D327,D400,D401,D402,D403,D410,D411,D412,D413,D414,D415,D416,D417,D420,D421,D422,D423,D424,D425,D426,D427
2026-07-19T23:53:29.064069+00:00,192.168.1.10,5000,OK,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,131,ER,261,667,642,613,1000,401,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.095303+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,131,ER,261,672,643,621,1000,399,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.127563+00:00,192.168.1.10,5000,OK,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131,ER,261,668,642,617,1000,392,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.160000+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,131,ER,261,660,642,610,1000,388,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.191938+00:00,192.168.1.10,5000,OK,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,131,ER,261,665,633,610,1000,387,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.223141+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,131,ER,261,662,637,605,1000,387,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.255479+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,131,ER,261,653,626,607,1000,385,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.287474+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131,ER,261,651,632,602,1000,379,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.318469+00:00,192.168.1.10,5000,OK,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131,ER,261,653,621,595,1000,371,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.349459+00:00,192.168.1.10,5000,OK,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,131,ER,261,649,621,597,1000,379,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.379882+00:00,192.168.1.10,5000,OK,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,ER,261,647,620,595,1000,375,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.411946+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,131,ER,261,642,618,589,1000,366,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.442921+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131,ER,261,641,613,590,1000,366,0.0,2220,500,0.0,2214,120,600,3647,1,500,130,0.0,2220,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.475234+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,ER,262,635,608,582,1000,363,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.507245+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,131,ER,262,638,609,576,1000,358,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.537514+00:00,192.168.1.10,5000,OK,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,131,ER,262,627,604,579,1000,359,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.569097+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,ER,262,632,598,576,1000,360,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.599883+00:00,192.168.1.10,5000,OK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,131,ER,262,622,596,565,1000,350,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.629925+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,ER,262,622,601,565,1000,347,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.660094+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131,ER,262,617,588,560,1000,352,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.691333+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,131,ER,262,622,587,561,1000,345,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.722470+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,131,ER,262,614,592,563,1000,342,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.753116+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,131,ER,262,617,589,552,1000,338,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.784950+00:00,192.168.1.10,5000,OK,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,131,ER,262,605,584,547,1000,341,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.815011+00:00,192.168.1.10,5000,OK,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,131,ER,262,608,575,553,1000,333,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.845465+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,131,ER,262,599,578,543,1000,330,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.876353+00:00,192.168.1.10,5000,OK,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,131,ER,262,599,577,539,1000,325,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.907705+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131,ER,262,603,566,542,1000,332,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.938371+00:00,192.168.1.10,5000,OK,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,131,ER,262,600,571,543,1000,329,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:29.969309+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,131,ER,262,591,560,539,1000,320,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.000789+00:00,192.168.1.10,5000,OK,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131,ER,262,593,556,531,1000,324,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.032194+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,131,ER,262,589,558,528,1000,312,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.062001+00:00,192.168.1.10,5000,OK,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,131,ER,262,588,550,524,1000,310,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.092392+00:00,192.168.1.10,5000,OK,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,131,ER,262,577,547,519,1000,312,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.123868+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131,ER,262,584,550,518,1000,307,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.155073+00:00,192.168.1.10,5000,OK,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131,RU,262,578,547,522,1000,307,0.0,2214,500,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3647,1,500,131,0.0,2214,120,600,3647,1
2026-07-19T23:53:30.186561+00:00,192.168.1.10,5000,OK,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,RU,262,572,549,513,1000,309,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.218212+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131,RU,262,571,538,513,1000,298,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.249950+00:00,192.168.1.10,5000,OK,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,131,RU,262,565,541,508,1000,299,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.280995+00:00,192.168.1.10,5000,OK,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,131,RU,262,561,539,504,1000,300,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.311234+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,131,RU,262,565,537,499,1000,301,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.342221+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,131,RU,262,554,524,497,1000,290,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.372829+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,131,RU,262,553,530,495,1000,296,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.404069+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131,RU,262,552,518,488,1000,293,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.434787+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,131,RU,262,548,515,487,1000,291,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.464217+00:00,192.168.1.10,5000,OK,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,131,RU,262,543,515,482,1000,288,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.495140+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,131,RU,262,543,518,486,1000,281,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.525586+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,131,RU,262,540,516,479,1000,282,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.556219+00:00,192.168.1.10,5000,OK,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,131,RU,262,533,510,483,1000,280,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
2026-07-19T23:53:30.587321+00:00,192.168.1.10,5000,OK,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131,RU,262,536,504,470,1000,279,0.0,2214,500,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1,1000,262,0.0,2214,500,131,0.0,2214,120,600,3648,1,500,131,0.0,2214,120,600,3648,1
