# shift_start=2026-07-21T14:00:00+00:00
# shift_end=2026-07-21T22:00:00+00:00
timestamp,plc_ip,plc_port,status,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,D100,D101,D102,D103,D104,D105,D300,D302,D303,D310,D312,D313,D314,D315,D316,D317,D320,D321,D322,D323,D324,D325,D326,D327,D400,D401,D402,D403,D410,D411,D412,D413,D414,D415,D416,D417,D420,D421,D422,D423,D424,D425,D426,D427
2026-07-21T21:50:11.467590+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126,686,252,641,613,580,1000,0.0,2244,500,0.0,2244,120,600,3635,1,500,126,0.0,2244,120,600,3635,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3635,1,500,126,0.0,2244,120,600,3635,1
2026-07-21T21:50:11.981617+00:00,192.168.1.10,5000,OK,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,126,621,252,568,539,505,1000,0.0,2244,500,0.0,2244,120,600,3635,1,500,126,0.0,2244,120,600,3635,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3635,1,500,126,0.0,2244,120,600,3635,1
2026-07-21T21:50:12.478666+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,126,557,252,490,467,431,1000,0.0,2244,500,0.0,2244,120,600,3636,1,500,126,0.0,2244,120,600,3636,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3636,1,500,126,0.0,2244,120,600,3636,1
2026-07-21T21:50:12.958576+00:00,192.168.1.10,5000,OK,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,126,475,252,422,391,357,1000,0.0,2244,500,0.0,2244,120,600,3636,1,500,126,0.0,2244,120,600,3636,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3636,1,500,126,0.0,2244,120,600,3636,1
2026-07-21T21:50:13.485126+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,126,408,252,346,319,302,1000,0.0,2244,500,0.0,2244,120,600,3637,1,500,126,0.0,2244,120,600,3637,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3637,1,500,126,0.0,2244,120,600,3637,1
2026-07-21T21:50:13.997559+00:00,192.168.1.10,5000,OK,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,126,337,252,293,266,251,1000,0.0,2244,500,0.0,2244,120,600,3637,1,500,126,0.0,2244,120,600,3637,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3637,1,500,126,0.0,2244,120,600,3637,1
2026-07-21T21:50:14.495107+00:00,192.168.1.10,5000,OK,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,281,252,248,233,222,1000,0.0,2244,500,0.0,2244,120,600,3638,1,500,126,0.0,2244,120,600,3638,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3638,1,500,126,0.0,2244,120,600,3638,1
2026-07-21T21:50:15.009491+00:00,192.168.1.10,5000,OK,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126,235,252,210,203,196,1000,0.0,2244,500,0.0,2244,120,600,3638,1,500,126,0.0,2244,120,600,3638,1,1000,252,0.0,2244,500,126,0.0,2244,120,600,3638,1,500,126,0.0,2244,120,600,3638,1
2026-07-21T21:50:15.522337+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,126,206,252,196,205,201,1000,0.0,2244,500,0.0,2244,120,600,3639,1,500,126,0.0,2244,120,600,3639,1,1000,253,0.0,2244,500,127,0.0,2238,120,600,3639,1,500,126,0.0,2244,120,600,3639,1
2026-07-21T21:50:16.038666+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,127,204,253,204,217,226,1000,0.0,2244,500,0.0,2238,120,600,3639,1,500,126,0.0,2244,120,600,3639,1,1000,253,0.0,2244,500,127,0.0,2238,120,600,3639,1,500,126,0.0,2244,120,600,3639,1
2026-07-21T21:50:16.536049+00:00,192.168.1.10,5000,OK,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,127,208,253,231,242,257,1000,0.0,2244,500,0.0,2238,120,600,3640,1,500,126,0.0,2244,120,600,3640,1,1000,253,0.0,2244,500,127,0.0,2238,120,600,3640,1,500,126,0.0,2244,120,600,3640,1
2026-07-21T21:50:17.046580+00:00,192.168.1.10,5000,OK,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,127,242,254,272,296,319,1000,0.0,2238,500,0.0,2238,120,600,3640,1,500,127,0.0,2238,120,600,3640,1,1000,253,0.0,2244,500,127,0.0,2238,120,600,3640,1,500,126,0.0,2244,120,600,3640,1
2026-07-21T21:50:17.554771+00:00,192.168.1.10,5000,OK,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,127,284,254,324,346,373,1000,0.0,2238,500,0.0,2238,120,600,3640,1,500,127,0.0,2238,120,600,3641,1,1000,254,0.0,2238,500,127,0.0,2238,120,600,3641,1,500,127,0.0,2238,120,600,3641,1
2026-07-21T21:50:18.052632+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,127,334,254,387,426,454,1000,0.0,2238,500,0.0,2238,120,601,3640,1,500,127,0.0,2238,120,600,3641,1,1000,254,0.0,2238,500,127,0.0,2238,120,600,3641,1,500,127,0.0,2238,120,600,3641,1
2026-07-21T21:50:18.567539+00:00,192.168.1.10,5000,OK,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127,406,254,468,496,521,1000,0.0,2238,500,0.0,2238,120,601,3640,1,500,127,0.0,2238,120,600,3642,1,1000,254,0.0,2238,500,127,0.0,2238,120,600,3642,1,500,127,0.0,2238,120,600,3642,1
2026-07-21T21:50:19.080521+00:00,192.168.1.10,5000,OK,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,127,478,254,542,572,602,1000,0.0,2238,500,0.0,2238,120,602,3640,1,500,127,0.0,2238,120,600,3642,1,1000,254,0.0,2238,500,127,0.0,2238,120,600,3642,1,500,127,0.0,2238,120,600,3642,1
2026-07-21T21:50:19.611299+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,127,556,254,613,638,664,1000,0.0,2238,500,0.0,2238,120,602,3640,1,500,127,0.0,2238,120,600,3643,1,1000,254,0.0,2238,500,127,0.0,2238,120,600,3643,1,500,127,0.0,2238,120,600,3643,1
2026-07-21T21:50:20.110566+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,127,628,254,679,696,722,1000,0.0,2238,500,0.0,2238,120,603,3640,1,500,127,0.0,2238,120,600,3643,1,1000,254,0.0,2238,500,127,0.0,2238,120,600,3643,1,500,127,0.0,2238,120,600,3643,1
2026-07-21T21:50:20.638584+00:00,192.168.1.10,5000,OK,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,127,688,254,730,746,768,1000,0.0,2238,500,0.0,2238,120,603,3640,1,500,127,0.0,2238,120,600,3644,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3644,1,500,127,0.0,2238,120,600,3644,1
2026-07-21T21:50:21.148370+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,127,742,254,770,788,787,1000,0.0,2238,500,0.0,2238,120,604,3640,1,500,127,0.0,2238,120,600,3644,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3644,1,500,127,0.0,2238,120,600,3644,1
2026-07-21T21:50:21.663427+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,127,772,254,789,794,802,1000,0.0,2238,500,0.0,2238,120,604,3640,1,500,127,0.0,2238,120,600,3645,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3645,1,500,127,0.0,2238,120,600,3645,1
2026-07-21T21:50:22.162520+00:00,192.168.1.10,5000,OK,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,127,802,254,799,800,792,1000,0.0,2238,500,0.0,2238,120,605,3640,1,500,127,0.0,2238,120,600,3645,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3645,1,500,127,0.0,2238,120,600,3645,1
2026-07-21T21:50:22.684909+00:00,192.168.1.10,5000,OK,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,127,795,254,785,770,756,1000,0.0,2238,500,0.0,2238,120,605,3640,1,500,127,0.0,2238,120,600,3646,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3646,1,500,127,0.0,2238,120,600,3646,1
2026-07-21T21:50:23.200518+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,127,781,255,752,739,712,1000,0.0,2238,500,0.0,2238,120,606,3640,1,500,128,0.0,2232,120,600,3646,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3646,1,500,127,0.0,2238,120,600,3646,1
2026-07-21T21:50:23.698697+00:00,192.168.1.10,5000,OK,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,127,748,255,705,680,658,1000,0.0,2238,500,0.0,2238,120,606,3640,1,500,128,0.0,2232,120,600,3647,1,1000,255,0.0,2238,500,128,0.0,2232,120,600,3647,1,500,127,0.0,2238,120,600,3647,1
2026-07-21T21:50:24.198678+00:00,192.168.1.10,5000,OK,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127,689,255,647,617,595,1000,0.0,2238,500,0.0,2238,120,607,3640,1,500,128,0.0,2232,120,600,3647,1,1000,256,0.0,2232,500,128,0.0,2232,120,600,3647,1,500,128,0.0,2232,120,600,3647,1
2026-07-21T21:50:24.713501+00:00,192.168.1.10,5000,OK,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,127,637,255,571,544,517,1000,0.0,2238,500,0.0,2238,120,607,3640,1,500,128,0.0,2232,120,600,3648,1,1000,256,0.0,2232,500,128,0.0,2232,120,600,3648,1,500,128,0.0,2232,120,600,3648,1
2026-07-21T21:50:25.229613+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127,558,255,497,474,443,1000,0.0,2238,500,0.0,2238,120,608,3640,1,500,128,0.0,2232,120,600,3648,1,1000,256,0.0,2232,500,128,0.0,2232,120,600,3648,1,500,128,0.0,2232,120,600,3648,1
2026-07-21T21:50:25.725067+00:00,192.168.1.10,5000,OK,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,127,492,255,425,396,372,1000,0.0,2238,500,0.0,2238,120,608,3640,1,500,128,0.0,2232,120,600,3649,1,1000,256,0.0,2232,500,128,0.0,2232,120,600,3649,1,500,128,0.0,2232,120,600,3649,1
2026-07-21T21:50:26.237436+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,127,411,255,354,337,307,1000,0.0,2238,500,0.0,2238,120,609,3640,1,500,128,0.0,2232,120,600,3649,1,1000,256,0.0,2232,500,128,0.0,2232,120,600,3649,1,500,128,0.0,2232,120,600,3649,1
2026-07-21T21:50:26.762353+00:00,192.168.1.10,5000,OK,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,127,340,255,296,276,258,1000,0.0,2238,500,0.0,2238,120,609,3640,1,500,128,0.0,2232,120,600,3650,1,1000,256,0.0,2232,500,128,0.0,2232,120,600,3650,1,500,128,0.0,2232,120,600,3650,1
2026-07-21T21:50:27.273567+00:00,192.168.1.10,5000,OK,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,127,291,255,250,229,217,1000,0.0,2238,500,0.0,2238,120,610,3640,1,500,128,0.0,2232,120,600,3650,1,1000,257,0.0,2232,500,129,0.0,2226,120,600,3650,1,500,128,0.0,2232,120,600,3650,1
2026-07-21T21:50:27.768527+00:00,192.168.1.10,5000,OK,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,127,236,255,214,207,197,1000,0.0,2238,500,0.0,2238,120,610,3640,1,500,128,0.0,2232,120,600,3651,1,1000,257,0.0,2232,500,129,0.0,2226,120,600,3651,1,500,128,0.0,2232,120,600,3651,1
2026-07-21T21:50:28.269840+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,127,213,256,205,205,202,1000,0.0,2238,500,0.0,2238,120,611,3640,1,500,129,0.0,2226,120,600,3651,1,1000,257,0.0,2232,500,129,0.0,2226,120,600,3651,1,500,128,0.0,2232,120,600,3651,1
2026-07-21T21:50:28.797642+00:00,192.168.1.10,5000,OK,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,127,198,256,200,209,216,1000,0.0,2238,500,0.0,2238,120,611,3640,1,500,129,0.0,2226,120,600,3652,1,1000,257,0.0,2232,500,129,0.0,2226,120,600,3652,1,500,128,0.0,2232,120,600,3652,1
2026-07-21T21:50:29.324305+00:00,192.168.1.10,5000,OK,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,127,206,256,227,240,260,1000,0.0,2238,500,0.0,2238,120,612,3640,1,500,129,0.0,2226,120,600,3652,1,1000,257,0.0,2232,500,129,0.0,2226,120,600,3652,1,500,128,0.0,2232,120,600,3652,1
2026-07-21T21:50:29.821382+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127,230,256,266,284,302,1000,0.0,2238,500,0.0,2238,120,612,3640,1,500,129,0.0,2226,120,600,3653,1,1000,257,0.0,2232,500,129,0.0,2226,120,600,3653,1,500,128,0.0,2232,120,600,3653,1
2026-07-21T21:50:30.333253+00:00,192.168.1.10,5000,OK,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,127,270,256,321,344,366,1000,0.0,2238,500,0.0,2238,120,613,3640,1,500,129,0.0,2226,120,600,3653,1,1000,258,0.0,2226,500,129,0.0,2226,120,600,3653,1,500,129,0.0,2226,120,600,3653,1
2026-07-21T21:50:30.845801+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,127,331,256,379,411,444,1000,0.0,2238,500,0.0,2238,120,613,3640,1,500,129,0.0,2226,120,600,3654,1,1000,258,0.0,2226,500,129,0.0,2226,120,600,3654,1,500,129,0.0,2226,120,600,3654,1
2026-07-21T21:50:31.341584+00:00,192.168.1.10,5000,OK,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,127,395,256,457,488,514,1000,0.0,2238,500,0.0,2238,120,614,3640,1,500,129,0.0,2226,120,600,3654,1,1000,258,0.0,2226,500,129,0.0,2226,120,600,3654,1,500,129,0.0,2226,120,600,3654,1
2026-07-21T21:50:31.857497+00:00,192.168.1.10,5000,OK,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,127,467,256,529,561,590,1000,0.0,2238,500,0.0,2238,120,614,3640,1,500,129,0.0,2226,120,600,3655,1,1000,258,0.0,2226,500,129,0.0,2226,120,600,3655,1,500,129,0.0,2226,120,600,3655,1
2026-07-21T21:50:32.367358+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,127,545,256,607,629,652,1000,0.0,2238,500,0.0,2238,120,615,3640,1,500,129,0.0,2226,120,600,3655,1,1000,258,0.0,2226,500,129,0.0,2226,120,600,3655,1,500,129,0.0,2226,120,600,3655,1
2026-07-21T21:50:32.865786+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,127,621,256,665,697,720,1000,0.0,2238,500,0.0,2238,120,615,3640,1,500,129,0.0,2226,120,600,3656,1,1000,259,0.0,2226,500,130,0.0,2220,120,600,3656,1,500,129,0.0,2226,120,600,3656,1
2026-07-21T21:50:33.377539+00:00,192.168.1.10,5000,OK,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,127,679,256,725,739,762,1000,0.0,2238,500,0.0,2238,120,616,3640,1,500,129,0.0,2226,120,600,3656,1,1000,259,0.0,2226,500,130,0.0,2220,120,600,3656,1,500,129,0.0,2226,120,600,3656,1
2026-07-21T21:50:33.904369+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,127,732,256,766,782,784,1000,0.0,2238,500,0.0,2238,120,616,3640,1,500,129,0.0,2226,120,600,3657,1,1000,259,0.0,2226,500,130,0.0,2220,120,600,3657,1,500,129,0.0,2226,120,600,3657,1
2026-07-21T21:50:34.402613+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,127,770,257,787,793,794,1000,0.0,2238,500,0.0,2238,120,617,3640,1,500,130,0.0,2220,120,600,3657,1,1000,259,0.0,2226,500,130,0.0,2220,120,600,3657,1,500,129,0.0,2226,120,600,3657,1
2026-07-21T21:50:34.886331+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,127,790,257,799,795,790,1000,0.0,2238,500,0.0,2238,120,617,3640,1,500,130,0.0,2220,120,600,3658,1,1000,259,0.0,2226,500,130,0.0,2220,120,600,3658,1,500,129,0.0,2226,120,600,3658,1
2026-07-21T21:50:35.401672+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,127,800,257,784,777,765,1000,0.0,2238,500,0.0,2238,120,618,3640,1,500,130,0.0,2220,120,600,3658,1,1000,259,0.0,2226,500,130,0.0,2220,120,600,3658,1,500,129,0.0,2226,120,600,3658,1
2026-07-21T21:50:35.914978+00:00,192.168.1.10,5000,OK,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,127,780,257,756,738,722,1000,0.0,2238,500,0.0,2238,120,618,3640,1,500,130,0.0,2220,120,600,3659,1,1000,260,0.0,2220,500,130,0.0,2220,120,600,3659,1,500,130,0.0,2220,120,600,3659,1
2026-07-21T21:50:36.412296+00:00,192.168.1.10,5000,OK,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127,745,257,713,686,672,1000,0.0,2238,500,0.0,2238,120,619,3640,1,500,130,0.0,2220,120,600,3659,1,1000,260,0.0,2220,500,130,0.0,2220,120,600,3659,1,500,130,0.0,2220,120,600,3659,1
