# shift_start=2026-07-21T14:00:00+00:00
# shift_end=2026-07-21T22:00:00+00:00
timestamp,plc_ip,plc_port,status,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,D100,D101,D102,D103,D104,D105,D300,D302,D303,D310,D312,D313,D314,D315,D316,D317,D320,D321,D322,D323,D324,D325,D326,D327,D400,D401,D402,D403,D410,D411,D412,D413,D414,D415,D416,D417,D420,D421,D422,D423,D424,D425,D426,D427
2026-07-21T18:23:55.387297+00:00,192.168.1.10,5000,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,207,761,424,720,698,676,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3990,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.404300+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,207,759,424,722,695,679,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3990,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.432805+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,207,756,424,713,698,672,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3990,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.463835+00:00,192.168.1.10,5000,OK,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,207,750,424,720,694,665,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.487603+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,207,753,424,715,686,663,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.511453+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,207,747,424,713,685,662,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.542619+00:00,192.168.1.10,5000,OK,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207,751,424,708,687,660,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.573611+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,207,751,424,702,689,656,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.604776+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,207,745,424,706,680,661,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4023,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.636054+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207,747,424,700,684,654,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.666737+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,207,736,424,698,679,656,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.698167+00:00,192.168.1.10,5000,OK,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,207,738,424,701,680,652,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.729506+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,207,737,424,699,671,644,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.760530+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,207,733,424,698,670,646,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.791222+00:00,192.168.1.10,5000,OK,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207,734,424,695,672,644,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.822728+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,207,729,424,688,670,637,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.853843+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,207,725,424,692,665,638,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.885045+00:00,192.168.1.10,5000,OK,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,207,725,424,679,664,634,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.916700+00:00,192.168.1.10,5000,OK,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,207,720,424,681,655,629,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.947720+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,207,728,424,676,655,625,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:55.979112+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,207,727,424,673,653,629,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3878,1
2026-07-21T18:23:56.011222+00:00,192.168.1.10,5000,OK,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,207,718,424,679,644,621,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.042018+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207,719,424,667,643,620,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.072916+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,207,715,424,669,642,617,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.104339+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,207,712,424,668,647,611,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.135346+00:00,192.168.1.10,5000,OK,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,207,716,424,662,634,615,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.166376+00:00,192.168.1.10,5000,OK,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,708,424,660,639,614,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.198179+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,207,703,424,661,631,609,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.228816+00:00,192.168.1.10,5000,OK,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,207,707,424,662,636,602,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.260404+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207,706,424,653,629,599,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.291509+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,207,697,424,652,628,598,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.323156+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,207,694,424,652,621,590,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.354189+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,207,694,424,652,621,597,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.385181+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,207,689,424,646,618,584,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.415217+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,207,696,424,638,615,581,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.447172+00:00,192.168.1.10,5000,OK,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,207,689,424,637,615,585,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.477492+00:00,192.168.1.10,5000,OK,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,207,682,424,639,606,578,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.510519+00:00,192.168.1.10,5000,OK,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,207,686,424,636,611,574,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.540248+00:00,192.168.1.10,5000,OK,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,207,684,424,627,605,578,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.571266+00:00,192.168.1.10,5000,OK,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,207,680,424,627,601,570,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.601909+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,207,674,424,629,596,570,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.633347+00:00,192.168.1.10,5000,OK,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,207,675,424,621,598,565,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.663956+00:00,192.168.1.10,5000,OK,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,207,676,424,625,589,567,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.696053+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,207,672,424,622,584,558,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.726941+00:00,192.168.1.10,5000,OK,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,207,670,424,609,584,552,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.758966+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,207,668,424,613,578,559,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.789165+00:00,192.168.1.10,5000,OK,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207,662,424,608,585,555,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.819392+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,207,660,424,603,574,551,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,217,0.0,1698,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.850983+00:00,192.168.1.10,5000,OK,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,207,655,425,607,578,543,1000,0.0,1758,500,0.0,1758,120,644,3979,1,500,218,0.0,1692,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.881690+00:00,192.168.1.10,5000,OK,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,207,660,425,604,569,546,1000,0.0,1758,500,0.0,1758,120,644,3980,1,500,218,0.0,1692,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
2026-07-21T18:23:56.911974+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207,650,425,595,574,542,1000,0.0,1758,500,0.0,1758,120,644,3980,1,500,218,0.0,1692,120,600,4024,1,1000,394,0.0,1896,500,210,0.0,1740,120,632,3991,1,500,184,0.0,1896,265,600,3879,1
