# shift_start=2026-07-18T22:00:00+00:00
# shift_end=2026-07-19T06:00:00+00:00
timestamp,plc_ip,plc_port,status,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,D100,D101,D102,D103,D104,D105,D300,D301,D302,D303,D310,D311,D312,D313,D314,D315,D316,D317,D320,D321,D322,D323,D324,D325,D326,D327,D400,D401,D402,D403,D410,D411,D412,D413,D414,D415,D416,D417,D420,D421,D422,D423,D424,D425,D426,D427
2026-07-18T03:52:21.107929+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,409,RU,116548,1,313,283,1000,244,0.0,2268,500,122,0.0,2268,120,600,3612,1,500,122,0.0,2268,120,600,3612,1,1000,243,0.0,2274,500,122,0.0,2268,120,600,3612,1,500,121,0.0,2274,120,600,3612,1
2026-07-18T03:52:22.104933+00:00,192.168.1.10,5000,OK,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,283,RU,101863,1,225,214,1000,244,0.0,2268,500,122,0.0,2268,120,600,3613,1,500,122,0.0,2268,120,600,3613,1,1000,244,0.0,2268,500,122,0.0,2268,120,600,3613,1,500,122,0.0,2268,120,600,3613,1
2026-07-18T03:52:23.086142+00:00,192.168.1.10,5000,OK,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,213,ID,86985,1,198,205,1000,244,0.0,2268,500,122,0.0,2268,120,600,3614,1,500,122,0.0,2268,120,600,3614,1,1000,244,0.0,2268,500,122,0.0,2268,120,600,3614,1,500,122,0.0,2268,120,600,3614,1
2026-07-18T03:52:24.108878+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,ID,73360,1,254,277,1000,244,0.0,2268,500,122,0.0,2268,120,600,3615,1,500,122,0.0,2268,120,600,3615,1,1000,244,0.0,2268,500,122,0.0,2268,120,600,3615,1,500,122,0.0,2268,120,600,3615,1
2026-07-18T03:52:25.116219+00:00,192.168.1.10,5000,OK,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,275,PA,62017,0,371,399,1000,244,0.0,2268,500,122,0.0,2268,120,600,3616,1,500,122,0.0,2268,120,600,3616,1,1000,245,0.0,2268,500,123,0.0,2262,120,600,3616,1,500,122,0.0,2268,120,600,3616,1
2026-07-18T03:52:26.125802+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,401,PA,54074,0,519,548,1000,246,0.0,2262,500,123,0.0,2262,120,600,3617,1,500,123,0.0,2262,120,600,3617,1,1000,245,0.0,2268,500,123,0.0,2262,120,600,3617,1,500,122,0.0,2268,120,600,3617,1
2026-07-18T03:52:27.140822+00:00,192.168.1.10,5000,OK,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,541,WA,50333,0,659,677,1000,246,0.0,2262,500,123,0.0,2262,120,600,3618,1,500,123,0.0,2262,120,600,3618,1,1000,245,0.0,2268,500,123,0.0,2262,120,600,3618,1,500,122,0.0,2268,120,600,3618,1
2026-07-18T03:52:28.148859+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,682,WA,50948,0,756,777,1000,246,0.0,2262,500,123,0.0,2262,120,600,3619,1,500,123,0.0,2262,120,600,3619,1,1000,245,0.0,2268,500,123,0.0,2262,120,600,3619,1,500,122,0.0,2268,120,600,3619,1
2026-07-18T03:52:29.161121+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,769,ST,55930,0,803,802,1000,246,0.0,2262,500,123,0.0,2262,120,600,3620,1,500,123,0.0,2262,120,600,3620,1,1000,246,0.0,2262,500,123,0.0,2262,120,600,3620,1,500,123,0.0,2262,120,600,3620,1
2026-07-18T03:52:30.185948+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,801,ST,64858,0,766,749,1000,246,0.0,2262,500,123,0.0,2262,120,600,3621,1,500,123,0.0,2262,120,600,3621,1,1000,247,0.0,2262,500,124,0.0,2256,120,600,3621,1,500,123,0.0,2262,120,600,3621,1
2026-07-18T03:52:31.197657+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,749,ER,76994,1,664,636,1000,246,0.0,2262,500,123,0.0,2262,120,600,3622,1,500,123,0.0,2262,120,600,3622,1,1000,247,0.0,2262,500,124,0.0,2256,120,600,3622,1,500,123,0.0,2262,120,600,3622,1
2026-07-18T03:52:32.207598+00:00,192.168.1.10,5000,OK,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,641,ER,91149,1,531,498,1000,246,0.0,2262,500,123,0.0,2262,120,600,3623,1,500,123,0.0,2262,120,600,3623,1,1000,247,0.0,2262,500,124,0.0,2256,120,600,3623,1,500,123,0.0,2262,120,600,3623,1
2026-07-18T03:52:33.228960+00:00,192.168.1.10,5000,OK,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,502,RU,106032,1,384,355,1000,247,0.0,2262,500,124,0.0,2256,120,600,3624,1,500,123,0.0,2262,120,600,3624,1,1000,247,0.0,2262,500,124,0.0,2256,120,600,3624,1,500,123,0.0,2262,120,600,3624,1
2026-07-18T03:52:34.225931+00:00,192.168.1.10,5000,OK,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,358,RU,120469,1,268,250,1000,248,0.0,2256,500,124,0.0,2256,120,600,3625,1,500,124,0.0,2256,120,600,3625,1,1000,247,0.0,2262,500,124,0.0,2256,120,600,3625,1,500,123,0.0,2262,120,600,3625,1
2026-07-18T03:52:35.238895+00:00,192.168.1.10,5000,OK,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,243,ID,132974,2,207,197,1000,248,0.0,2256,500,124,0.0,2256,120,600,3626,1,500,124,0.0,2256,120,600,3626,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3626,1,500,124,0.0,2256,120,600,3626,1
2026-07-18T03:52:36.247443+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,205,ID,142679,2,214,226,1000,248,0.0,2256,500,124,0.0,2256,120,600,3627,1,500,124,0.0,2256,120,600,3627,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3627,1,500,124,0.0,2256,120,600,3627,1
2026-07-18T03:52:37.250134+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,226,PA,148433,2,297,319,1000,248,0.0,2256,500,124,0.0,2256,120,600,3628,1,500,124,0.0,2256,120,600,3628,1,1000,249,0.0,2256,500,125,0.0,2250,120,600,3628,1,500,124,0.0,2256,120,600,3628,1
2026-07-18T03:52:38.262030+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,323,PA,149891,2,433,455,1000,248,0.0,2256,500,124,0.0,2256,120,600,3629,1,500,124,0.0,2256,120,600,3629,1,1000,249,0.0,2256,500,125,0.0,2250,120,600,3629,1,500,124,0.0,2256,120,600,3629,1
2026-07-18T03:52:39.271809+00:00,192.168.1.10,5000,OK,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,462,WA,146954,2,576,602,1000,249,0.0,2256,500,125,0.0,2250,120,600,3630,1,500,124,0.0,2256,120,600,3630,1,1000,249,0.0,2256,500,125,0.0,2250,120,600,3630,1,500,124,0.0,2256,120,600,3630,1
2026-07-18T03:52:40.284813+00:00,192.168.1.10,5000,OK,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,603,WA,139769,2,706,731,1000,249,0.0,2256,500,125,0.0,2250,120,600,3631,1,500,124,0.0,2256,120,600,3631,1,1000,250,0.0,2250,500,125,0.0,2250,120,600,3631,1,500,125,0.0,2250,120,600,3631,1
2026-07-18T03:52:41.313217+00:00,192.168.1.10,5000,OK,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,733,ST,129097,1,789,793,1000,250,0.0,2250,500,125,0.0,2250,120,600,3632,1,500,125,0.0,2250,120,600,3632,1,1000,250,0.0,2250,500,125,0.0,2250,120,600,3632,1,500,125,0.0,2250,120,600,3632,1
2026-07-18T03:52:42.322834+00:00,192.168.1.10,5000,OK,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,795,ST,115721,1,795,782,1000,250,0.0,2250,500,125,0.0,2250,120,600,3633,1,500,125,0.0,2250,120,600,3633,1,1000,250,0.0,2250,500,125,0.0,2250,120,600,3633,1,500,125,0.0,2250,120,600,3633,1
2026-07-18T03:52:43.320884+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,ER,100982,1,729,714,1000,250,0.0,2250,500,125,0.0,2250,120,600,3634,1,500,125,0.0,2250,120,600,3634,1,1000,250,0.0,2250,500,125,0.0,2250,120,600,3634,1,500,125,0.0,2250,120,600,3634,1
2026-07-18T03:52:44.334080+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,704,ER,86246,1,605,577,1000,251,0.0,2250,500,126,0.0,2244,120,600,3635,1,500,125,0.0,2250,120,600,3635,1,1000,251,0.0,2250,500,126,0.0,2244,120,600,3635,1,500,125,0.0,2250,120,600,3635,1
